,Etiqueta,MAV,MAV1,MAV2,LogDet,MedAV,VAR,MADV,ZC
374,2.0,20.76394471804413,16.3162713335974,16.039657230437623,14.582102569545357,18.14233862848349,222.20621191694948,9.165809222271935,54
375,2.0,8.861308403299097,6.434413643532141,5.784931758622574,5.885130739447225,7.1271803633896775,48.577200167599365,4.198358045364925,72
376,2.0,9.078673045296203,6.375467700580938,6.1019116923094705,5.96703192394034,7.2574819182545385,52.59555822818674,4.505899192725047,64
377,2.0,30.053222855650752,21.581728794701267,23.86391181852301,20.57273489068674,23.24750350951873,475.1931478070245,3.866344790718452,20
378,2.0,7.327673669939718,5.487282402993295,5.085051238483029,4.754777324841574,6.069261781097302,38.30644254991296,3.228839946680046,60
379,2.0,7.499166591807035,5.678695831876959,5.720412564822449,5.1886322363525865,6.8857560361152865,27.307788904529172,3.056439935569243,40
380,2.0,6.377364313449928,4.885631412688322,4.763408451680666,4.3572475964990725,5.430387361750835,22.714000857559718,4.465221173298176,100
381,2.0,9.204898271824844,6.182695433331981,6.01990254935075,5.646740045669275,6.637974695552755,73.377715368164,4.418609706494117,78
382,2.0,10.924900251584372,7.347280987349603,7.3617624825557515,7.168811708295795,9.142218750731912,74.56712889518138,4.229163997696776,54
383,2.0,17.995884983046565,14.001494658493472,14.368193411802276,11.325872884426767,14.463658696338227,220.48551542612807,10.796354314369141,86
384,2.0,51.74392536953865,38.538336785542114,35.49620130738385,34.576663074454075,47.81461327203583,1318.896288543102,13.280154713618355,36
385,2.0,8.955917917168186,6.696732724818435,6.41360396495344,5.688025571347079,7.220532787663047,48.94306186721267,4.793400204221762,66
386,2.0,14.187791206088038,10.368441390875414,10.201599933918477,9.671014734486391,12.376826135055845,115.70307507214322,6.46132161068991,64
387,2.0,7.200374542554957,5.414074529512128,4.992287909597793,4.635978420823334,6.145784357341888,32.010703831840985,3.218095976703314,68
388,2.0,10.449901801580356,7.514242952121912,7.0655169565214235,7.047740260958418,9.18421935994887,54.585841439847385,3.4817659060606196,46
389,2.0,6.571966692541049,5.201863058737885,5.165007064761741,4.2595058645587,5.154414963008732,30.352950009879518,4.428706204108532,96
390,2.0,5.257083649126685,3.8567490573600147,3.7550987236879427,3.2220682280982955,4.129969088617291,18.674567713043235,3.234662519914711,88
391,2.0,13.472137699393299,10.097860393774816,10.482067035812506,9.186237060667949,11.533089599109868,98.66595261293132,6.4474430526832105,70
392,2.0,11.867227170451354,9.0075508662231,9.238851830389207,7.733009234143192,8.849409570561189,92.33399863880213,5.371814731635305,56
393,2.0,28.470797382055054,19.21364002806208,18.17633337165298,16.242416166895815,20.231421326938516,643.2240102643455,10.314257225947177,70
394,2.0,45.313101653684484,37.308843670330695,37.10406041231166,27.82943189060643,29.16092678614684,1659.5406760444437,12.444056548451915,50
395,2.0,17.150175269697776,12.139161736339098,11.513314328383304,12.209736428666135,15.514908332773686,133.25333622850357,5.720129366435684,38
396,2.0,13.166930422565912,10.185465184881677,10.058804479282458,8.753803679716162,10.965401656328693,98.5582785838927,4.829000241399568,44
397,2.0,7.121207609829983,5.272526657976425,5.152020253616314,4.636264139916711,6.168082050035203,29.409094485233368,4.4819099470507275,90
398,2.0,9.80960748434024,7.285408633732427,7.3756472979914465,6.543667752505101,8.47657745774724,51.11087236930802,4.544319511593452,64
399,2.0,14.014338604024749,9.927136755980433,8.679977905360756,8.776106203663451,10.895468095807622,131.33025251083163,4.073050491953306,44
400,2.0,7.575345016911895,5.562478715501523,5.676141252619352,5.128373761440094,6.387834888193898,30.65278291748066,3.815258084609917,62
401,2.0,11.501556913319646,8.332576216204123,7.568379970767603,7.242270469308157,9.627447692498556,94.46358123643182,4.5188457592793485,48
402,2.0,18.82366174793535,11.41671715308845,10.144777982864195,10.752903459225013,13.231127291647987,315.0070518722646,4.58019757156556,50
403,2.0,16.178575224852214,12.550478022288262,12.799263491019968,10.35235833225437,13.0671337832797,170.089617150703,8.45576257045086,87
404,2.0,172.30567794704928,100.65922904407117,85.33975318721394,93.02751925889372,98.40862776703564,61813.00381187038,26.067416580277246,10
405,2.0,10.36260191569047,7.875909849679051,8.0105741576149,6.99214969682027,8.709743739824676,56.29794007108055,5.728228993318478,76
406,2.0,14.916068268899895,11.028855035396573,10.3282312324384,10.171103880298642,12.69279572107318,113.10008854283772,6.438924663981202,64
407,2.0,43.87950310545967,29.906140782344625,24.052459245928713,30.72117582373724,33.36015950115363,2126.977724367837,7.3921353645630585,10
408,2.0,5.179048354967903,3.7813431480959383,3.9677051325587316,3.211300453097382,4.029587536910862,18.63960493331596,3.2273936368229066,96
409,2.0,5.09863839068209,3.7916730987410814,3.806669079061491,3.3445658027367093,4.137978597239793,15.790077486544453,3.3666352001183246,100
410,2.0,3.6355403496557144,2.634209553879528,2.5532245766935366,2.388053625920626,2.8887410152862727,8.991452520489368,2.61795501650971,96
411,2.0,13.293595375838148,9.461723633369212,8.884760908613014,9.504584224649689,11.869743229726572,85.03814417271784,5.284135726046126,58
412,2.0,9.938997794653691,7.6297051173371155,7.738060472938788,7.087866229124964,8.848859437902716,44.55437296637649,3.666489942954008,52
413,2.0,31.563418146817963,23.7417197969314,25.36924626487334,19.12081786189842,23.83800368610004,875.3653475896351,13.164947206488254,68
414,2.0,16.75358481981505,13.543778159444816,13.371586405474682,9.663562586951063,11.589593836282791,358.939022482003,10.477629178518017,96
415,2.0,7.267666854611962,5.616026853441591,5.681266246331095,5.061757683668928,6.4564026056984725,25.591455764624634,4.45974413449943,84
416,2.0,32.7892122656573,22.217776865470462,22.540449772160127,22.431651492490865,29.219802266041235,635.7522538240637,6.535373526798543,18
417,2.0,8.167717494227464,6.189243766910507,6.013952094130679,5.560750864144684,7.1677799329143985,34.47259684889594,4.0352673942981765,64
418,2.0,12.940372160486396,9.74346230933883,9.20564884586895,8.692213345915995,11.06052572987183,92.11382066446978,4.663747616132497,48
419,2.0,15.194897864944323,11.865014136890684,12.530916649131958,10.613004075904207,14.537154462267866,98.98067765843217,3.2212748748085436,24
420,2.0,7.866799393803693,5.962920899501958,5.83890956740403,5.406977699270799,6.753339227299545,33.6074479626005,4.476711678607845,76
421,2.0,8.30325052669829,6.680309792177649,6.561530307654253,5.6225266240859755,7.141676869405228,42.73686979531196,3.782596440878192,60
422,2.0,32.74634430926556,26.155197571123253,26.466532310958705,23.509091352729328,28.343440957879135,506.4767262379526,4.781725427071515,16
423,2.0,8.850406324919154,6.698773230032607,6.569642744125048,5.427631702191101,7.09202541037306,54.30323393336122,5.170047270106677,86
424,2.0,27.69807901850424,22.837010896589504,23.698545219174754,19.093964540437238,23.463947357161395,390.90771102964504,11.237936334616862,50
425,2.0,36.56376028904627,27.319893379137092,25.750937149475796,25.526103947790123,31.956785020933232,647.424273979493,11.661277712273996,34
426,2.0,12.044688841183056,8.922687454118233,9.087951846332814,8.033227943499213,10.094900387810924,81.45091896314189,5.463472607012117,62
427,2.0,8.792233157467136,6.4210627965545415,6.233257337363645,5.601677796855311,6.828133855215992,48.679515939517465,5.070668516246096,82
428,2.0,7.715026957784752,5.757057977693333,5.833782784621529,5.676818481804219,7.232230536454653,23.471931808970393,2.9125300310819653,46
429,2.0,5.424152717209223,3.9901942265704173,4.153340001918497,3.6020718840073456,4.456260278941003,17.327246663153232,3.893059694048964,106
430,2.0,4.312563020442528,3.198931636454473,3.0575678689060233,2.740678242381491,3.715869666654461,10.444974743748253,2.9335021748059207,98
431,2.0,5.20166627249917,3.5972843374494823,3.7417267627646162,3.3017337472379045,3.809355891603991,20.749245560842073,2.8534143310007973,84
432,2.0,5.823094905985572,4.3980577621682535,4.267987236684934,4.024474808580413,4.928341847980156,18.94577913749476,3.832878829304669,84
433,2.0,5.109713885816486,3.6799648063549815,3.3632821351701883,3.6107721197027303,4.1545910992067645,14.658094642510559,3.267469021592745,84
434,2.0,7.687591386580307,5.524737150133589,5.582642574587558,4.739731472978529,6.8195334976008715,34.36041046852552,4.81004154056046,94
435,2.0,12.23479952465414,9.6445031075943,9.611563183508903,7.56257499565787,9.041341012070133,112.73218895811233,6.680453573745137,86
436,2.0,21.587889621875853,15.308036243896458,14.57696430346165,14.571437677141786,18.596945880218243,261.3694289209059,9.8028925077737,80
437,2.0,39.273788007275236,30.973882157378117,29.690910993103472,24.840276188859654,31.232771757624523,1114.8653473875024,10.7979588291124,38
438,2.0,9.28667205570239,7.021296121117975,7.026924631825797,6.058929014626122,8.379993898442939,44.454092228673254,4.430001812386393,62
439,2.0,30.462288899171625,20.32520739079097,19.78504981217715,23.074601573966813,31.106602351149313,293.0700279856347,5.4062574746941765,20
440,2.0,18.18741303423967,13.754422272365238,13.76266531283284,13.271854858267321,16.23814640247531,149.38071532488507,4.11691148071008,26
441,2.0,11.6306746876523,8.53801974240078,7.834116751191075,7.5968563541712815,9.043677214237835,91.55574382600736,4.442370751539403,54
442,2.0,7.786908010671759,5.556210841498593,5.605339385968884,5.234529481817332,6.8920858289158256,33.964808017474276,3.497941459975671,60
443,2.0,15.882452672948096,11.350645695330314,9.817809257099272,11.168056268724031,13.399592126342144,131.44238812631014,4.340502626365716,18
444,2.0,9.750556311672392,7.3869105704109685,6.9624006475823945,6.401898076043913,8.205200609222143,66.3864416764043,3.938223101399135,58
445,2.0,8.424066701696482,6.32971245523808,6.40529240012519,5.800466111172844,7.141226428253345,38.81897655121974,3.765005658167477,58
446,2.0,6.885713371458792,5.235108201704181,5.20381607652808,4.550255724946079,5.944808507767973,27.688206134047235,3.5840353797571693,68
447,2.0,9.42282416436561,7.8386424202740335,7.665222791393357,5.854273206374824,6.969015933104098,63.55343462089658,3.419832386572242,70
448,2.0,6.8529272069684914,4.747946162293732,4.405425817016002,4.361576850301127,5.1427719944456305,43.96588741109816,3.981026987529304,80
449,2.0,6.4994805808386715,4.940738226306673,4.975072795308476,4.401184198058763,5.514169663583958,23.776552398944755,3.694783118419168,74
450,2.0,7.1428043915133355,5.1643061865164706,5.262032461007026,4.300732963521221,5.5210447849513,37.3096352704263,4.635401634203225,102
451,2.0,14.104877500258876,9.764328666646794,9.65130920340826,8.59018834546434,10.759133700532168,150.03186787154587,8.866663945612443,100
452,2.0,11.342574215243907,8.29831556953257,8.213332480109434,7.427230416928233,9.557600151200077,72.45125543466978,8.431911914303024,104
453,2.0,7.373016869178109,5.607299636640183,5.633283154021361,5.101803636929308,6.168069266556102,30.43586933409898,4.754570299630611,80
454,2.0,6.88444156055971,5.191299290165855,5.198521565081253,4.7045944595416005,5.853070619602799,24.49172377352414,4.099821362351394,84
455,2.0,6.967906010579875,5.23736491966491,5.223505543816207,4.636518940405111,6.182679931956535,24.1190113570824,4.412990105478987,88
456,2.0,9.838636370484798,7.256619388926942,7.054833701652143,6.893582765720656,8.813681302855008,45.055642389543834,4.573326242455994,64
457,2.0,14.12155865321019,10.408286302118622,10.824454217884044,9.385549853120954,11.878016500908867,126.51913992709032,8.312278972198058,97
458,2.0,12.477158834126293,9.082099678167571,8.77790936334802,8.211908834390453,10.328845767699155,102.48229085613045,9.173558140440836,102
459,2.0,7.608241663768921,5.514308902145646,5.469558827190096,5.178282437737968,6.135057042670293,33.163825680362535,4.231792936392128,78
460,2.0,6.51024718162118,4.783390333197907,4.544947613037129,4.3385433095387915,5.401212434421328,26.176059951916205,3.833692638545483,74
461,2.0,9.100597948942676,6.5659491680343445,6.131294942374984,5.898613980909186,7.714232677657777,46.353103962726024,3.513128120180661,54
462,2.0,7.703828781425954,5.844847857574535,5.923056588209698,5.060837196353861,6.707302742438102,35.74460460063922,3.542146998273371,66
463,2.0,10.130414384828677,7.676091548587997,7.277341540963586,6.980540087197689,9.171568215101734,46.955702897123956,4.280909441410697,52
464,2.0,15.814477948344733,10.709965793368479,9.250442515704586,8.899460772952674,11.318720076122524,244.5788402091056,3.956741018574561,40
465,2.0,15.55778271067388,10.48855518283704,8.801763232990934,10.002029109337998,12.642965022967427,169.83177114913983,4.1774483980107115,32
466,2.0,6.342834063057863,4.522735106759212,4.603641539645099,4.250646517525637,5.2097931531303665,22.94493966476388,3.591697248700561,80
467,2.0,8.166531933589829,5.793463580175431,5.986083265802846,5.330189253212808,6.688601053421501,44.887168523284544,3.595134579653363,62
468,2.0,6.491017454227465,4.7461161065694215,4.443198133293855,4.325333565418158,5.315507785988472,24.569986742464913,3.351919049297668,70
469,2.0,8.10282123473058,5.854822722864776,5.909399278266654,5.683114479785975,6.783530923915495,35.13000408228588,4.513395048144087,72
470,2.0,6.417779867081918,4.822597421392603,4.91167148564274,4.31908158286669,5.4203115596356355,23.44040108309995,3.5574813020664586,76
471,2.0,6.4994805808386715,4.940738226306673,4.975072795308476,4.401184198058763,5.514169663583958,23.776552398944755,3.694783118419168,74
472,2.0,7.37847510168201,5.191952002402332,5.35864660562226,4.496268880016073,5.2265313572254914,45.344992497628226,3.2588538377554674,63
473,2.0,7.583389614769224,5.747929817560879,5.839795858046328,4.797974274705185,6.6304823997443965,33.33237955415122,3.8970722961017814,66
474,2.0,15.463906675490835,12.398574091628554,12.318321644535606,10.42604235590618,12.747992851307437,141.1929224441233,9.002321985348534,80
475,2.0,10.429424107573531,7.3863837402198165,7.3001979086316995,6.630384859609156,8.099512244784918,67.20483922216621,8.666913259833366,126
476,2.0,6.6674901710761185,4.973389734215884,4.936780080348876,4.51567642815691,5.90943357249837,23.874354372167446,4.428845793615359,86
477,2.0,7.396700342736811,5.578668837114966,5.3281599869468375,4.909671243466243,6.2822184747303105,29.841345105453687,4.3515395720600045,74
478,2.0,8.34700781778247,6.706734444486,6.677514816802832,5.333368601857427,6.959321418123126,38.16961784007011,4.514052604769477,66
479,2.0,8.849295985905858,6.146097128084047,5.823953176013758,5.737781647103515,7.1888683821591295,49.633634277784395,4.3279802515616055,72
480,2.0,11.397784240694042,9.269564271175481,9.614689711186983,7.264952839107356,9.705616772072796,80.07304153741448,4.437496317627337,64
481,2.0,11.652283592071193,7.704142034853019,7.1907733903984115,7.737587383146344,10.326917091932089,69.44815675022468,3.861243887533409,52
482,2.0,12.751072757646886,9.677933820421675,9.713832869092167,8.903643018800476,11.319031751442953,74.65851443625708,8.882873789305881,92
483,2.0,17.3044837548623,12.821673821282731,13.0064256110455,11.014629251299505,14.345183304887108,191.70199337323157,8.77913038994272,84
484,2.0,16.99448063730522,12.019113847646713,10.72120908715905,10.73540286099526,13.850722730046135,197.55373530752203,5.965315580109955,56
485,2.0,7.672494439665297,5.824071054115248,5.604102574723955,5.5252849493022245,6.489391494198026,28.687880423019035,3.3310745224808267,54
486,2.0,6.51024718162118,4.783390333197907,4.544947613037129,4.3385433095387915,5.401212434421328,26.176059951916205,3.833692638545483,74
487,2.0,7.759157442775878,5.7493288133963825,5.690027704681278,4.635891871493251,6.162779624761408,40.050022577012946,4.497735548613084,92
488,2.0,10.437240301709425,8.487243427233727,8.875451958580731,6.25850983918529,7.984492171142278,81.11695840444094,4.641744193640229,68
489,2.0,5.361938546567087,3.971542187281883,4.026639474524583,3.53589728829127,4.068317536454346,18.53337853806673,3.940898337650494,106
490,2.0,7.736094828180263,5.421967775587475,5.213345774783542,4.798578634692026,6.101491644874204,43.68847452310887,3.9438772656648857,74
491,2.0,6.851354944844669,4.7853325590284586,4.871770969298201,4.041954971807743,5.322589987632249,35.57999917984307,4.352305260686177,92
492,2.0,6.1280520259761175,4.7379708789334956,4.756686396479449,4.062661665919745,5.17077827179771,22.862235510928436,3.828083628959218,90
493,2.0,5.038103375499801,3.8423837421436717,3.88954590430876,3.20597198907411,3.938857468080556,17.456074070556475,3.3019093601020084,104
494,2.0,7.856555217401263,6.187702622106876,6.142708713309157,5.352336237775607,6.423829768097479,36.973686568426196,3.9780032031697066,66
495,2.0,7.2006084668022,5.272359398795207,5.194582065174072,4.645345951377212,5.682146333734501,33.45703376495195,4.2771052274012265,86
496,2.0,8.780282943329187,6.488440099613909,6.202921207014435,5.657810665469272,7.3305932952464365,45.800931990657546,4.51962484085943,72
497,2.0,9.953054665359662,7.126869990327461,6.290021646819239,6.527444674631819,8.471750176632671,72.4561911425754,3.6866676385150217,50
498,2.0,20.255829788205684,14.74750603090523,13.291426884909257,13.715161351650027,18.36312809659525,233.70672248027796,8.274529293361244,50
499,2.0,19.73501746810745,14.792472072830346,14.293877194403503,13.77014501771134,16.89791139906211,189.49335023433568,9.425906952015824,56
500,2.0,7.323733008196278,5.521489884729009,5.386355464845686,4.721003381802704,5.993596205912093,36.461338700230186,4.550475493731251,76
501,2.0,9.21578452312476,6.772946815557545,6.874721559899903,6.400211576763357,8.730851794548567,37.84886426511839,4.475944597631541,70
502,2.0,10.923425208469006,8.219903182107599,8.371200027093847,6.876940884114453,8.691204707864863,93.71798808893585,4.478883661222839,62
503,2.0,9.683353956511887,7.23301620339894,6.978562706082313,6.568576095279814,7.932592306284825,55.29009524514504,4.819212427927035,70
504,2.0,7.416543047629731,5.685160430410146,5.625630971920933,5.1379444019402705,6.275886730175735,28.05724169734008,4.321103367072759,68
505,2.0,7.495297474427346,5.868450198760306,5.9553901606390705,4.858519028564391,6.442687570010937,32.565904777279336,4.894952416958735,101
506,2.0,17.07585514438155,11.939097831933848,11.080023128792062,11.631755126096584,14.490712561634975,170.13116181605693,9.674752864367195,90
507,2.0,12.760440180128576,9.944201441816073,9.55035929703936,8.89364314474219,11.190450908787586,84.94467764074984,8.353052941667727,82
508,2.0,7.741489686583873,5.682292820103324,5.374065983565382,5.00911602430167,6.538292278322141,34.52034721316344,3.234844977635386,58
509,2.0,14.605863175340591,10.985289532258866,11.078161594981855,11.371717644122944,13.209568944240324,76.17022801678331,3.988743905414013,24
510,2.0,7.3810784734307076,5.662176533370361,5.599263806306023,5.128625522086553,6.292842918261372,27.73604363928756,4.028222879321173,72
511,2.0,6.383693318104003,4.686220254789077,4.583360219893422,4.263985818006448,5.568318534084982,22.24364862736008,3.803337740311007,82
512,2.0,6.165739973966002,4.418054763909939,4.170972524122647,4.0123978448580555,5.125422840468736,24.045500867721533,3.4754039230847558,82
513,2.0,9.357793335856437,7.138477191754306,6.932552861492266,6.5146805808969175,8.53680344291064,38.08059164492719,3.470841125971424,50
514,2.0,7.3066441441753,5.330345039353179,5.028605297856518,4.891214898541332,6.388374946939511,31.38278223674437,3.860971615204667,76
515,2.0,6.799602820730536,4.759932915968875,4.629868366998375,4.225151995447667,5.144669952978722,36.95076214078834,3.318002244785604,78
516,2.0,6.715065189476862,5.206291977130305,5.305829013192718,4.827751034494639,6.067834451022429,20.980241991201854,3.549390252375423,68
517,2.0,5.888246686563109,4.675492498518905,4.755799495754113,3.6869209392692524,4.566251248352403,24.10116648227783,3.849453480070878,96
518,2.0,10.099152019012028,6.597953659522835,6.045176642286888,6.26937061270282,8.040283175457176,72.04780063329623,4.323635629563971,68
519,2.0,5.765593258107733,4.272185069727421,4.445256056891383,3.832935502622259,4.780410383190066,19.63170465678978,3.6008732446048,84
520,2.0,6.851354944844669,4.7853325590284586,4.871770969298201,4.041954971807743,5.322589987632249,35.57999917984307,4.352305260686177,92
521,2.0,6.057204128836878,4.40072036529392,4.409056535805657,4.0078921535169,5.156005542480718,20.589638653076953,3.8532868224337853,98
522,2.0,8.136213881624506,6.037937563006121,5.634968770403144,5.613526393395224,7.301975879623685,32.1193186294552,3.481525105275404,50
523,2.0,7.487466074367501,5.788184756797727,5.9909101947953545,4.906601158213178,6.412282846370139,34.875419323022676,3.819654431704513,72
524,2.0,13.081022415310743,9.817960507200386,9.640581828203793,7.8903182408613075,10.036193623540788,117.44502965481095,10.008910322538622,98
525,2.0,32.143597148861005,19.823344741363172,16.7622153225575,17.469528664721857,22.32035735051623,1127.928636496401,11.791200049618942,70
526,2.0,8.642438294998755,6.1325846570844185,6.06584202076537,5.781332699881771,7.050713543361216,47.55754444186072,4.678231235716767,72
527,2.0,7.150355770564145,5.22766339457727,5.076828465427187,4.760061946828124,5.583219360976931,31.91875710866051,4.63929851401917,96
528,2.0,7.151781043115728,5.329123654830253,5.3019043711032,5.0092247184032574,6.410829238537225,24.54953568499251,4.492770571887618,70
529,2.0,7.678420335212988,6.028912360530283,5.855564835237469,5.500583346914328,6.744185352471527,28.147100227928174,4.522256642311583,68
530,2.0,12.059476249543234,9.0871362001499,9.157375836742249,8.61874990457602,10.868799074083965,64.42295851691973,8.924357887589972,102
531,2.0,14.274890990718148,10.192718998764262,9.902077583194714,9.38672944651567,11.977729058689569,120.15931441154952,8.176635519158193,96
532,2.0,14.174498694278169,10.32399682045559,9.720263578083104,9.277300971688094,11.31400479746998,143.29104929215512,4.2657351626951145,32
533,2.0,6.017673894957652,4.394320461169934,4.184955482144148,4.106374663719856,5.311634222009207,21.874465173142273,3.2445392927162424,86
534,2.0,19.638209292014214,14.36004405191178,12.916073541555212,13.210168452815749,17.057097466146594,255.5349060120505,6.4793310088909335,46
535,2.0,7.3066441441753,5.330345039353179,5.028605297856518,4.891214898541332,6.388374946939511,31.38278223674437,3.860971615204667,76
536,2.0,12.445942833674186,8.748374441321937,7.832852028108457,7.739399272603928,9.342424112286762,115.68673614689311,5.641809773605213,68
537,2.0,6.540958295299323,4.838962784799728,4.834729502473645,4.362890915178234,5.61228330851182,25.78438825782019,3.521484320774006,64
538,2.0,5.839560072090386,4.333817418550074,4.268087682148625,3.8480840205505507,4.797175359068666,20.227648069596864,3.5697937359360146,92
539,2.0,6.484166990647764,4.520583664235064,4.320246974894823,4.178448825550022,5.279990511311224,27.671802608901828,3.3143582925450352,74
540,2.0,6.933959886292951,5.086022766389246,4.95205680603912,4.486738061328722,5.965753518697379,28.51076646890168,3.7499641336352516,76
541,2.0,5.5873465790115215,4.133756993935429,4.140263071071537,3.60845332203173,4.4202060601524105,20.029880537842214,3.6320567638848344,92
542,2.0,8.240953707328492,5.694740850410631,5.354547813492107,5.711829460107215,7.1032199287251805,38.380371930833576,3.9179357865670568,64
543,2.0,13.793392519919518,9.740947328364319,9.451235705354462,9.75303265646655,11.976091551540822,97.99717622852606,4.326569933735743,34
544,2.0,6.804560235208053,4.945694081907736,4.896170780723309,4.455874895034367,6.062364869418214,26.32732221194377,3.862827445179739,83
545,2.0,4.695871831973639,3.5038963233742426,3.42702022935624,2.997307913566927,3.80457381036438,13.547997360808214,3.511037060670088,106
546,2.0,6.843540425844185,5.13114217401703,5.039533020437068,4.13863640237113,5.1554194685688906,38.849329760476074,4.8503831997832725,102
547,2.0,5.507727470368824,4.084592956509887,4.107669174115605,3.757579885499491,4.609241863846687,17.08854703927571,3.1298938032897023,84
548,2.0,8.096463625549307,5.989016790124178,5.675304367220819,5.042481768129912,6.319102162554232,49.43605917538178,5.172617293092447,86
549,2.0,10.400046311074457,7.694537454736688,7.143155529092765,7.360997981700116,9.79896969872356,53.26323947307914,4.638186222325489,56
550,2.0,7.6983795986701455,5.697273773833282,5.681638722626087,5.326270819037381,6.812329899220144,29.7781228002881,4.3477771340066464,78
551,2.0,7.695759793507537,5.56309972816465,5.484228759212774,5.283838830124426,6.501688975052611,32.17672153562171,4.805455790268248,82
552,2.0,8.86830545616869,6.5328565459024,6.792114339975824,6.394744894685622,7.5496999798069275,37.672214237875735,4.331216943033202,58
553,2.0,11.228653413054264,8.15043906105327,8.29226900748428,8.290698508684216,9.69332918194982,58.07373991996333,4.536460469712866,47
554,2.0,12.361887253481756,8.187631901944831,7.19138634742028,8.71261110681031,10.167102550180307,117.78999353547638,3.254104544702534,26
555,2.0,12.271354414561715,8.901709751830877,7.633520333785392,8.329477054126617,9.61232474981692,125.1507333580824,3.9720826615183404,40
556,2.0,8.977531263470926,6.320558932739614,6.251781339663381,5.405177094066692,7.099827675330984,58.00390166736796,5.279780503707211,86
557,2.0,5.475848123583485,4.018108792406754,4.095780616758761,3.3856833493601544,4.424146734377619,22.923056937778387,3.721211504327739,92
558,2.0,5.723420271825302,4.029365900002189,3.7200125169542906,3.618126514575641,4.720777481687374,20.45169267178,3.346480139056989,100
559,2.0,6.641846917213047,4.814040759289377,4.645254630422376,4.220709506527227,5.069197198865849,31.679589503257183,4.063462897149717,84
560,2.0,6.591354992315471,5.12850117944713,4.967216823640948,4.619201734524323,5.629049549955912,22.648585575146388,3.897281022328168,66
561,2.0,4.695871831973639,3.5038963233742426,3.42702022935624,2.997307913566927,3.80457381036438,13.547997360808214,3.511037060670088,106
562,2.0,6.804560235208053,4.945694081907736,4.896170780723309,4.455874895034367,6.062364869418214,26.32732221194377,3.862827445179739,83
563,2.0,12.282699436793097,9.55118441696964,9.595778521180911,9.022340245753592,11.077190954176706,60.00352167115393,4.795080603747512,46
564,2.0,10.924900251584372,7.347280987349603,7.3617624825557515,7.168811708295795,9.142218750731912,74.56712889518138,4.229163997696776,54
565,2.0,6.404016472659859,4.843819047197024,4.7053586634604905,4.229366283559913,5.374045745855964,24.08322074830497,3.590798529166751,72
566,2.0,8.240953707328492,5.694740850410631,5.354547813492107,5.711829460107215,7.1032199287251805,38.380371930833576,3.9179357865670568,64
567,2.0,5.5873465790115215,4.133756993935429,4.140263071071537,3.60845332203173,4.4202060601524105,20.029880537842214,3.6320567638848344,92
568,2.0,4.618591227671661,3.3714308993974265,3.463565609318634,3.0318643539704553,3.710070295360256,14.487282247222998,3.2272385172620535,85
569,2.0,7.121165798236687,5.302606659916762,4.848095857765293,4.720910356849452,5.994166877001401,35.53026606737249,3.2558952360628166,66
570,2.0,23.951646135051472,17.2716155706095,14.991005938691158,17.054989818459052,22.67710930773728,265.2979957558819,4.887391929689159,28
571,2.0,13.711237779409204,10.392655567990202,10.469890149500683,9.899030684504176,12.839926124361858,82.29084892102397,4.799992783027229,42
572,2.0,6.929484617552084,4.892426068076691,5.028307141896307,4.705699205387956,5.789276880006491,29.26950040454522,4.442360409119913,93
573,2.0,12.499344285722366,9.056660097851505,8.100104408519789,8.917831748606432,11.441287504285278,67.41828506565852,3.688102598532551,40
574,2.0,19.0902633534159,12.982312199223296,11.763215047321873,12.736743673998497,17.058616118081424,200.04934117866128,4.6546046031877815,36
575,2.0,7.705792109740155,5.580673535565489,5.477370533046801,5.090547438069725,6.39088109822384,34.62204823724688,4.581029751896506,90
576,2.0,6.658274299703926,4.877907215067101,4.8244492056789205,4.483580042196915,5.623132906376999,25.11007901832399,3.1561003496746545,54
577,2.0,6.591354992315471,5.12850117944713,4.967216823640948,4.619201734524323,5.629049549955912,22.648585575146388,3.897281022328168,66
578,2.0,8.42692044158719,6.221585321504815,6.330150731174131,5.538438121772148,7.11463635630591,43.83749436932506,4.37999086532398,70
579,2.0,6.254847951026802,4.64835741839486,4.804243381309542,3.978143798932274,5.3298678948543285,23.575836578235744,3.7967575586082076,79
580,2.0,6.641846917213047,4.814040759289377,4.645254630422376,4.220709506527227,5.069197198865849,31.679589503257183,4.063462897149717,84
581,2.0,5.419406438381614,4.072543476466681,3.9995521027165486,3.4420557835625765,4.521422883475708,17.713634746179682,3.882440162716597,110
582,2.0,12.181546203856197,8.496560570121245,7.86233920938632,8.261561147812472,10.135787823445238,93.64138808607241,4.470250471201242,52
583,2.0,5.723420271825302,4.029365900002189,3.7200125169542906,3.618126514575641,4.720777481687374,20.45169267178,3.346480139056989,100
584,2.0,12.271354414561715,8.901709751830877,7.633520333785392,8.329477054126617,9.61232474981692,125.1507333580824,3.9720826615183404,40
585,2.0,7.575345016911895,5.562478715501523,5.676141252619352,5.128373761440094,6.387834888193898,30.65278291748066,3.815258084609917,62
586,2.0,6.901888953054933,4.973151936118481,4.770236412236454,4.6679458348797995,6.123074249400238,26.34559373122595,3.6561771098583717,74
587,2.0,7.5524069038542505,5.517276200385888,5.204838601286321,5.320841049581595,6.242927367042304,28.849939206345933,3.549897094074124,56
588,2.0,5.925239660016975,4.325218864093568,4.302480883102071,4.1205530923400335,5.0447431083217875,18.862081126706936,3.672257208139585,82
