valorAbsMedio,valorMediaDiferenciaAbs,frecMedia,Frecuencia_en_PSDMAX,FHist2,FHist3,FHist6,FHist8,FHist10,Decil 1,Decil 6,AH0,AH1,AH4,AH5,AH6,AH9,Etiqueta
0.008275396237224227,0.019848968900358543,0.4219720724068816,0.21342609663617085,0.25654378317753707,0.5589286351375021,0.2833378545674856,0.24666581025447476,0.14156363359816823,0.9739248454171564,0.18776228019169494,0.030632243767388722,0.006323030031130068,0.12119890536935764,0.22757622273311612,0.20750178378855627,0.13491383521867212,2
0.011543916099666741,0.026957489772184286,0.2954548360303675,0.1358882101916159,0.08820286890083152,0.17059427002294225,0.2551029970924046,0.09581087908854082,0.06428449964834758,0.9925942731956808,0.17661205309055475,0.07918670520328994,0.09547916022296739,0.34379587434402814,0.5594633827764675,0.46131950311549635,0.10594949930343844,4
0.012641770374135233,0.020384346380828724,0.26768230683183425,0.040929208136804784,0.28743029907488965,0.36213403375649056,0.17011359991172129,0.014726492948605284,0.001174417697769056,0.9592872252462841,0.21883022693534687,0.020442583985055347,0.0,0.01944260570177392,0.0323216436816906,0.0912838206069153,0.143752798452606,4
0.016331821181650132,0.02629777938319858,0.2950472880994507,0.14329090700607738,0.4560458755038204,0.3266282872078355,0.13477618006673636,0.07065972409622459,0.04194119330291774,0.9932321775098018,0.17114508259831746,0.060790401769992994,0.1473560932853095,0.48123533362108134,0.1925029789571135,0.07478426392745421,0.04866183522104027,2
0.005717902599976488,0.01591470467721916,0.47730198341786356,0.027867932761235892,0.34255551079709323,0.33599958022396154,0.2916449536250577,0.43957446870162253,0.10252849983256355,0.9897719572033437,0.1793787182301273,0.07092697418338993,0.05712713878003682,0.29746397929144963,0.40053040602286993,0.3541196316398187,0.2865007450182967,3
0.01913774932472795,0.019539868184244056,0.1357609196221171,0.13707552642061926,0.14122349282557844,0.16883438863782685,0.12365871741496301,0.01999388109258081,0.0015787981906152547,0.9733068523334674,0.1747963945554138,0.16086492352599166,0.28485108479526255,0.1457727196450105,0.1244299208913588,0.0891046616362296,0.027912923048903235,1
0.12129773681072101,0.06722245587015147,0.06763525659971414,0.30526594079382197,0.012691226878309972,0.10061612502515857,0.014933358478282192,0.007492648755913122,0.054204101446802426,0.9659692441929063,0.21045671663582063,0.019130825569128006,0.0040513442602731166,0.01508375110124157,0.08539033954366043,0.15891860740741953,0.16766009504612822,5
0.017380734789522363,0.02112564791163774,0.15465586041243168,0.0017453820100983286,0.13171898374845523,0.1288930835114212,0.11637092384915909,0.008008755028996256,0.0014048630314903185,0.9790647228315167,0.19635348864767543,0.03245770381464085,0.0,0.04118777041543519,0.10846349070957914,0.25814707881363447,0.07095861649265364,5
0.008599782412246657,0.020132031521753153,0.33251290499131037,0.05598636379448291,0.17854546084172362,0.270275401551007,0.3901420725747462,0.04017992472680956,0.031047302578986153,0.9915586480056366,0.17986343034375302,0.18308198379542864,0.14573566864105442,0.3426302705950947,0.5280420638628114,0.4870547469810435,0.3167940372619638,4
0.011513556949818607,0.011836525003024203,0.21505420696400684,0.05399048351237351,0.30624707867545864,0.3971460634877199,0.0991408859162801,0.029507198722783422,0.02816194016369441,0.9876283472094516,0.18506063779188794,0.29052636228839374,0.15855299960241018,0.25607945475523414,0.35526289333392036,0.403872402829946,0.2698320418042863,1
0.013864576326366215,0.02753106349716006,0.3060267712270678,0.0017453820100983286,0.2892158556969815,0.2854063464413365,0.19084913179470525,0.03873458398779252,0.14058212803532658,0.991680955856387,0.17767106081648573,0.1738793159065733,0.3184696443489012,0.40852069162541094,0.4225144418318402,0.18259767926513512,0.07352938529739456,1
0.018374713867622336,0.02055401473036408,0.1435219222999279,0.18589179358314023,0.11024545825989913,0.15005315440561315,0.09717008653650404,0.027484615401494345,0.027701467917330566,0.9889583167939573,0.18309806617828334,0.37786378568914053,0.38285268184160814,0.30870389651596053,0.5081274669638808,0.4825769226531238,0.1331790360433437,3
0.022335225308729476,0.06142286745748442,0.3591244534864154,0.005283425001222974,0.33584870172358255,0.30753256376448385,0.24012651239917515,0.16429285513701214,0.12684729441607928,0.9906536777516591,0.18099648725554518,0.2818000042004811,0.3835341420455342,0.32894187676597497,0.4482883731130091,0.34477025034531555,0.1064013163883046,5
0.004615729112608971,0.02076173144287295,0.6408782598890157,0.029746408320868334,0.22001219504360559,0.3959679828129636,0.4626810408802342,0.49055317931979125,0.45167737589597123,0.9795777651286753,0.19206593725758564,0.03222391538025404,0.07964888062369596,0.22330242585472562,0.0660139605983851,0.018106992425918438,0.005201501092098104,2
0.014629069596891163,0.026890368838997165,0.2654210017628662,0.10734842910494385,0.2546526160212678,0.16723703374400914,0.12138593357075951,0.1736751835425294,0.09999018611129147,0.991501317108703,0.18067873656255237,0.06971021854551625,0.028082917974422392,0.25300877444891096,0.4198012274876148,0.5066046735458627,0.1310546959245166,4
0.0719744617126228,0.01708702549021848,0.017707758994263988,0.1062355850146488,0.03053580579140422,0.027224034854402904,0.008240514973086343,0.0004033029380705252,0.00015430334622765232,0.9767424469936099,0.19510753307103496,0.13763171980598152,0.13336196347573592,0.19277059900884197,0.22684056495045501,0.1968449909250056,0.05185972057946379,3
0.011380271206790749,0.023432899946866776,0.31283033825766493,0.28757739938080495,0.24053434794161518,0.3690674803043423,0.20541494320755935,0.08735049110016206,0.0618425488367008,0.9863829055517856,0.17604991346010262,0.12188864335327104,0.233735079786594,0.28689996216446717,0.21866347640555708,0.12515993694737285,0.025384324988954918,4
0.010465884816879507,0.01895145750236026,0.31823517747763475,0.09209558823529412,0.29325545260182445,0.301466221746592,0.2491116451452798,0.04446576369404029,0.04955837944781948,0.9977812965287856,0.17193555679640424,0.42537068677034096,0.6020658248633762,0.7300446093297897,0.5198214815483693,0.3644969980118031,0.06384789655941497,2
0.011304064927443423,0.03045408292449046,0.40859665348454255,0.06807674686584586,0.7362714610222978,0.3628461793700303,0.18296924980332052,0.015571872431595945,0.0026251038224610265,0.9673860382021738,0.2050206538037166,0.07596799890940226,0.0366658927460633,0.11552553927313974,0.16327568133507897,0.15915253660689238,0.040236188365944815,3
0.016386673061793564,0.03051820301366454,0.24562938313273588,0.13707552642061926,0.23915355650441428,0.335637340479189,0.1543281659572658,0.09537589443703955,0.02590570198248664,0.9874000745718818,0.18030405322729967,0.2279849779313194,0.3883102824314894,0.3057993336780652,0.29493469813080875,0.2290884973396496,0.06868737895108956,1
0.03431798611786718,0.08249753603881868,0.31760846209166016,0.3560690832858988,0.0891383932148681,0.18665079192716552,0.18342490350912805,0.23832032630415767,0.1312630163237975,0.9753079809528797,0.19786428600912487,0.08081385031740186,0.06493830621859538,0.17258141000418836,0.1946299941476058,0.19846281996875179,0.09722048679306083,1
0.004952269063490365,0.006871842770389259,0.3522763212114952,0.3136416408668731,0.16758177382174544,0.34057747606856376,0.1432656323623961,0.14982724680137924,0.12524348868023766,0.980744479178745,0.18948718099022754,0.04245482903697817,0.06926520516571703,0.1664980743750187,0.3467508832754515,0.24800564465108146,0.03409477602096787,2
0.019520007243123944,0.04001356527270748,0.3026078375712451,0.10512770897832813,0.2093321966397619,0.30400445302630924,0.19071990682985626,0.051200376863210884,0.025158435487238326,0.9888057062370152,0.18001729167668082,0.17232957403825072,0.19213695589017085,0.32782762702174295,0.359412783465104,0.33142407388560186,0.14647685703670765,2
0.004527657352360292,0.016982630504049624,0.5837888399238458,0.005283425001222974,0.32450587109193185,0.4214290328885187,0.357174303440115,0.23091421772242002,0.2416700048529945,0.9815050488294843,0.18718547738365948,0.3080373049965805,0.24445713768862895,0.2241304471057713,0.23721043870090433,0.12991105931655797,0.037087598019306105,5
0.011457323611070703,0.022757887326498426,0.36088004840110643,0.09209558823529412,0.7775948351471764,0.34033309583409777,0.12128402209114682,0.06647584042209434,0.024797593724526387,0.9883634945804898,0.1852228334933506,0.24001192655709866,0.16346863346485627,0.24193686749036475,0.4072431748846469,0.41241454189158044,0.18191557953142426,1
0.02000608152433557,0.04192692966371411,0.2896248189191565,0.11929686039021759,0.15923473906715438,0.20940008187874184,0.22923852640920614,0.09750637135232935,0.08297857594331415,0.9805657091898181,0.19578624591188784,0.11356879717552633,0.17028091433694595,0.15790732460167406,0.2339999943085406,0.30334683633995385,0.1971374244716772,1
0.008899209095651141,0.012449598983599323,0.3031044732190351,0.23684833877033684,0.22564672789137474,0.40346162267071045,0.19505265175129827,0.048873596694670556,0.05880205301981798,0.9906961120992421,0.18193295377857172,0.32651747046081075,0.3885862034305533,0.3332940855484237,0.4892196399779585,0.37541877246613,0.0643949496784792,4
0.01247857485952775,0.01648702549707565,0.23635032352839377,0.12043898985130996,0.2532728247277939,0.21973431049546044,0.09704741292787984,0.10393843770492396,0.029386213227716257,0.991435626092667,0.1765341774606262,0.22726709876756293,0.24085906897080048,0.4442643776864903,0.39432750969748454,0.3150404888634595,0.08000369248418697,5
0.04250729151462141,0.11331365478591635,0.2855232340561208,0.06501547987616102,0.177722110743793,0.268498858635105,0.2229729984967513,0.2055626491928007,0.2004022871004357,0.9845605482306933,0.17649691634471742,0.15920942702883872,0.2431771912295142,0.3628689756551093,0.2538023826878115,0.19386601814194002,0.11267676158184131,2
0.0015670545409650453,0.008218249642040047,0.7387835402743798,0.08011303426351113,0.36523540925902503,0.3044407363043436,0.5969539143391761,0.5840130386794327,0.701342230802081,0.9904086238445956,0.1794610178695783,0.059838218920779805,0.012091605439513497,0.23927669230948068,0.40993246098465597,0.41670185557730616,0.12896659770490734,2
0.011224371145582526,0.027946397474917156,0.3982908780864928,0.10734842910494385,0.5002594138182175,0.3546594434371975,0.26093435541493204,0.11143185289654518,0.06900978919343473,0.9874192923418057,0.18586579448318477,0.022421489977544798,0.02820777012906978,0.1329391104270539,0.35631506512808503,0.33302963261643687,0.16315773549151225,4
0.02615430753964713,0.07610692957162937,0.3165967777150246,0.22516347582223817,0.15776128207905793,0.38306145811041725,0.3214591248257289,0.04399018718107905,0.18169538013160516,0.9956050370236925,0.17403710612966317,0.46756834290398747,0.43996316272183555,0.6014170772081103,0.7358502563514189,0.462442109646952,0.12345728377537714,2
0.02352768292207652,0.069839929074158,0.35756539290726963,0.22516347582223817,0.1414877505180336,0.40784734366239866,0.3611340177978237,0.04451525840710148,0.18501439420567417,0.9955337090495424,0.17358216888939879,0.1519217691510353,0.3835384713450597,0.560166523013871,0.5103950763214228,0.39656978159549255,0.0533994300011535,2
0.005909292380474491,0.021305148641334527,0.5769542285338538,0.22654607437297813,0.2915713887544476,1.0000000000000002,0.40590357500917296,0.138701635268289,0.20146796910201112,0.966647714265695,0.20901570836060093,0.04768008971274492,0.09044196331665126,0.13375245652885828,0.16866852190193632,0.21617653671463305,0.07722356700760691,2
0.015173970010247308,0.014504871216103495,0.1606015717079234,0.1442240712074303,0.34226515404506835,0.10546733432557417,0.0492272755819138,0.00497094642790343,0.0011476551510413771,0.9801702376359469,0.18489850228885274,0.04768916833600241,0.09692003506332048,0.21871446593040428,0.33138244921411425,0.21517500416775195,0.0642430951382104,1
0.016803313374582494,0.03593784761799622,0.26992676438999275,0.10958915571918676,0.239110375391054,0.3026188708230568,0.21082486656994912,0.015526055635223085,0.0036661463034135078,0.9835513425277795,0.17476813951464698,0.3353384771337781,0.38795537347293096,0.1682968035114599,0.16682284736586606,0.13179066177683282,0.01413046369342017,2
0.013787913686569224,0.019442322973703675,0.21304495702046133,0.20837535349831082,0.1999336036303297,0.2237284714364262,0.1375195482654484,0.0049049266341238875,0.00014712270662204087,0.8909183968032451,0.22049985866340605,0.5898507807683424,0.11744355327146261,0.0022851981208192396,0.0015047770081108931,0.002142056175636522,0.0010580021314045979,5
0.012569870057950752,0.012948231710982746,0.2253647970044174,0.17533679190025941,0.38332646022132116,0.33778539970062327,0.07405828800685381,0.013230150416812345,0.00367640969017013,0.9907813638519009,0.17635090444425017,0.13322855963553995,0.10634876440354955,0.34803786527390246,0.43845853971719023,0.2738680971526897,0.08838790613253175,2
0.009738035594419034,0.02536355680240236,0.3677571201203842,0.013902863777089769,0.23913700733306023,0.25301953022763185,0.3319518006180886,0.12190997026052988,0.11881173936579043,0.990521282676575,0.1793406968373154,0.20587440011039287,0.2292400761713725,0.32872268561091533,0.5099415998622482,0.416626803483858,0.15294948787189136,2
0.015845306484711063,0.024950107042660197,0.2299851839986997,0.08011303426351113,0.22020206195101238,0.28520453426404124,0.1033142598950381,0.06028710133722958,0.05873320249195465,0.9665422445396437,0.19121272124790964,0.04208708641801115,0.09157884267639595,0.15924514341080984,0.1776211856654806,0.09552118834209802,0.04531395118765362,5
0.00825781118838841,0.022031612843895463,0.4214537074602305,0.0691063415312903,0.26106134817810106,0.463878936610031,0.3045618737745178,0.0787161267167825,0.056875302430377285,0.9912894189613185,0.1807444704092,0.3713610156936345,0.38283218687383797,0.36310231584944874,0.3401904415251572,0.22268552688157253,0.03875290308558986,2
0.008619437805728908,0.02733422619517437,0.43610519751235766,0.25423395531754667,0.1883904472808042,0.31234646262012633,0.5701595020578959,0.041695072707641855,0.02482690526186061,0.9895399389124504,0.18180769363227334,0.08493188847410692,0.23867122762052453,0.39307433586049223,0.3080068109868457,0.16079153380141137,0.014507033089065648,5
