valorAbsMedio,frecMedia,Frecuencia_en_PSDMAX,FHist2,FHist6,FHist8,Decil 1,Decil 5,AH0,AH4,AH5,AH6,Etiqueta
0.005887886747649728,0.2680478029295976,0.09682949788699952,0.2500793571420189,0.1029078730137947,0.11248374068492344,0.990615106858971,0.20188311348429094,0.04671885956720605,0.5214377311100895,0.78780068436289,0.5703170774214731,4
0.04680402958487004,0.032864167009106056,0.010111667985579859,0.018426209117926726,0.0351197629372248,0.003700895283959047,0.9780660965365511,0.1803359347691949,0.11737592473708464,0.46451853812540367,0.5898978292654474,0.3035082551815378,2
0.019198044249381277,0.39120906673242767,0.031621943518540696,0.3480647178071673,0.18706147229204562,0.21730252216160573,0.9573020520060965,0.16529185856166057,0.03524930695435898,0.2788528554245257,0.2860355894401057,0.1558199763755841,2
0.007577253428526757,0.33781394944334314,0.12631883220118512,0.194075746547071,0.28617968496852136,0.0504807862712933,0.9719846325879266,0.20380701710446275,0.4645487236544712,0.47101341052074397,0.5104385087508401,0.3486171061751733,4
0.006184877488435595,0.47912535039796855,0.07401691610140088,0.35584714540723905,0.3273296481168775,0.12328834149927445,0.9840858057131979,0.19082086194469222,0.17165675825953428,0.43892833401480286,0.6626692490558949,0.5570371002677881,2
0.016349385946586286,0.14892383147125854,0.06869971575853928,0.10424550284880266,0.0804935396219361,0.05081851031416617,0.9727352495874302,0.20283372652196768,0.025951990272301755,0.41209028708922807,0.4222633241610171,0.18178065900327267,5
0.026140400546968402,0.15322584693358685,0.008674455811885334,0.13895377453867605,0.09489469862350935,0.06738766029467137,0.9866664882325715,0.18839930672284796,0.19242409821220255,0.6071039572492134,0.5876761822825208,0.4026623101957674,2
0.02037938266448405,0.09356010261808057,0.016784505138235845,0.07367620734972986,0.056812099942383606,0.0027532816066895166,0.9797935461244583,0.1961037574154727,0.2982580724843186,0.459035827964799,0.547931916212034,0.47435250025624104,1
0.029027797210101118,0.053742762752330385,0.06089847583568664,0.04001819351023702,0.04013103564150482,0.00235217080166851,0.9633732563043704,0.17770913151578327,0.24990949906313079,0.40671979158491645,0.2011669106242112,0.09718554522945107,5
0.018385414374357055,0.23017395508599053,0.02496745378437379,0.29024525471737783,0.0828260137306228,0.031439160776575034,0.990443916695881,0.1720707872036534,0.16981210341457548,0.662451240622908,0.5436337168660921,0.306186432350504,3
0.010812324949223705,0.19551155616657,0.14713292875883754,0.15859234240408257,0.10371525349625434,0.007135341733707613,0.981306561212323,0.21154542820117014,0.2606926520579526,0.3951847035232423,0.5576165099485488,0.6454456782922032,4
0.03361650358425744,0.21731405343519197,0.01778124937411124,0.07400885136245977,0.22841526320666386,0.009165496653326253,0.9420431165273835,0.17119781684187715,0.040376413878901375,0.14453037807135172,0.2961067278363589,0.31689978556612514,1
0.007886654829279582,0.46334784136289897,0.09682949788699952,0.38068283543108317,0.2306854203360089,0.20583570670932402,0.9577873354250988,0.16375832723941441,0.5970922602302143,0.33716694876298364,0.2973240838678791,0.23036172340629646,3
0.01651942770629107,0.20786932404665223,0.05371227142542412,0.19664923430002756,0.19479910141771709,0.008465644272844025,0.9822959206230252,0.18456687748018336,0.056383582812853966,0.42680190856517164,0.5704079279967187,0.19217061662603857,3
0.00491809722358334,0.6314361445396777,0.09682949788699952,0.3761199939942812,0.4657552874746243,0.4473827940972146,0.9671882759933337,0.20239197521431077,0.019846800412612126,0.45676566938011676,0.1949653512253664,0.05946522305537588,1
0.008612866522078315,0.42093042518994295,0.12557431552804982,0.2546745020607054,0.2805003967968498,0.25691733578389414,0.9389018979887144,0.22879189124244642,0.015220327166204382,0.022353232000715723,0.20313431599795323,0.19677122218009366,2
0.01617996394491916,0.2618642269297028,0.05488023241309653,0.7337751804858198,0.11785257880628643,0.016156097957339095,0.9868094032850978,0.18599026546658903,0.03196328163559919,0.09278137182406267,0.5275463102125169,0.28677600536975667,5
0.008769224947801493,0.4906077420453485,0.07339413037942444,0.34882588921076163,0.3658799077293976,0.20398665730728444,0.9611094979703235,0.15818400893855752,0.03891414028510818,0.31035821830277704,0.30932739204819854,0.17372192035866685,4
0.0023935083629196144,0.8278741583041093,0.08964329347673694,0.2708726766845625,0.5016328919367853,0.8476509106627499,0.9882951299842094,0.18255109796447877,0.14221518897596802,0.3321237981729385,0.6525560126052893,0.7071258329470379,4
0.009795322470112312,0.3738944141239553,0.0674724027401421,0.39657497658814245,0.3204983900832698,0.028363073781445737,0.9782879612675696,0.18807472977037273,0.06613613548351241,0.31958964637568354,0.5075411706728848,0.179826816551458,2
0.012435129846068257,0.32736282456182786,0.059708813360609625,0.33072177186670426,0.24311718802356136,0.17129502276124445,0.941071254858424,0.19654441047594104,0.09687458279020594,0.22931628894935926,0.27903437783490126,0.2118598793461633,4
0.013292997778906301,0.1902295718923588,0.05371227142542412,0.2885450514051532,0.11685311502963011,0.005029651383848613,0.9604123700198458,0.20824420924068904,0.17046164095748834,0.3877168421227194,0.40492222551092844,0.23050567281031478,2
0.024471521325451242,0.20187837787518362,0.011080599315893419,0.09307105464464396,0.10812244546654382,0.06521998091919387,0.9702257114937194,0.19861987435467784,0.07665282821465834,0.4028206744399117,0.4454907812850978,0.48509924987659264,5
0.01143775548599021,0.2985588510613924,0.04652606701516154,0.5230239774148567,0.11664667954713931,0.02383260995958211,0.980783265558782,0.22344777055416892,0.10285981335257748,0.3899659962284177,0.5936449797089384,0.7581107259463853,3
0.008665721503334885,0.3518007490694226,0.10194646040234268,0.21339511759612392,0.30833828753573583,0.10070311968813592,0.9890346808635255,0.18021444890597113,0.09532169931258357,0.516705239763201,0.5805113609256038,0.30413225511165726,3
0.008819579442045124,0.29510685056911434,0.02496745378437379,0.19583305051396355,0.3340910680435494,0.07600027440642325,0.9434066290493143,0.12729182170099007,0.019714794855888437,0.24007482057005491,0.19129424602516898,0.022167483803674625,2
0.009646282254925174,0.31488052947958856,0.047661584642065324,0.3494170182029648,0.16918271280861957,0.010396771660740996,0.9811419818606556,0.19263510921591268,0.25760123983224287,0.47105217228481217,0.5980909450490923,0.5685302241498102,4
0.02527283881595663,0.10251098681973467,0.026005641328971513,0.10336936569051881,0.06127148925255481,0.00346023589445281,0.9731919051970019,0.2019223369925407,0.0773452432118864,0.24162071055505102,0.49451971320041976,0.5478537238441525,1
0.01112865155560552,0.22325440481130315,0.06209888018412779,0.3160259126429429,0.1674128281662946,0.0641391220767087,0.9722422733963801,0.18293812991440567,0.19214637691892525,0.480698801439661,0.47352148415712486,0.37355317446462893,4
0.011509981105268085,0.3824511829561474,0.06270315612876165,0.9976005332313532,0.13288724968919757,0.04223944103376303,0.9763049551336087,0.1918543097514436,0.09552459488767008,0.42338979720217373,0.45616489532110355,0.3265321488395977,2
0.016973172534080865,0.3181724785844957,0.011080599315893419,0.11459431239151252,0.34836987824591475,0.22764817551969588,0.9711144382155116,0.19304097636515027,0.09922966189774245,0.44469922385074023,0.34605192025864007,0.09827505459276137,5
0.013273800763029153,0.3657317899749517,0.2055451173098231,0.305831822593413,0.24721057810350908,0.06698131245969276,0.9667001965358004,0.17638990363324802,0.021227793511041516,0.36656231635236153,0.09734601675779844,0.00473602608382028,1
0.019501814439774445,0.3359120032054122,0.07401691610140088,0.37173089463224407,0.18460478365588462,0.015400611929335173,0.9596747869476936,0.17232170313976045,0.06632394496857104,0.23054374418365645,0.3922837224848748,0.2261630395333077,3
0.00923646710554277,0.30184861817931224,0.13840337843496148,0.22379948058773264,0.19186564916884355,0.05090480208836931,0.9748929231841958,0.19069030552193703,0.10534875855543975,0.468759681360461,0.3151767414650362,0.11855967471087862,4
0.03613586473412145,0.09953654555965566,0.05027054159700556,0.13179293158336275,0.06604881833751781,0.0421163180484857,0.9797419163223763,0.1732139852394593,0.04086332280883519,0.4994292103627588,0.5223556975794783,0.352263540005498,5
0.01648602871425873,0.330533254526225,0.08245708906647442,0.44345831151264103,0.2803090320540753,0.05263465070812884,0.9735122476039382,0.1506458085021578,0.06059308498697834,0.3630698490079438,0.1384600536119088,0.016809670001067638,4
0.012121795460004695,0.24700329603788673,0.04099821746880572,0.3485015130829987,0.14723292483136335,0.024347778654650605,0.9490760164540576,0.14389945554108358,0.1415840695917865,0.2781378737391421,0.2523220758670194,0.21505254755959677,5
0.06317101420028749,0.3531917663434305,0.0674724027401421,0.18985532355480186,0.16275869662529022,0.24078373579440104,0.964807738406783,0.21716147541535347,0.10885456871353139,0.37490132909403784,0.40728846235507915,0.19289662929636672,3
0.004664178111828918,0.6571120721093429,0.08310449486920074,0.36080298389677323,0.3903653573559072,0.5811830902354174,0.9920329639575165,0.19430892539748815,0.061238042559204106,0.20243835669762938,0.660821090740028,0.14717402846651667,4
0.00783365218961124,0.28867963873920827,0.045400710619818374,0.11607832744914517,0.356902605291307,0.07134152022375986,0.9528911557432092,0.2061553066166646,0.028564801922946487,0.0626728235985838,0.22800521968178866,0.38459135282193646,4
0.015079815800980563,0.29996226229566436,0.11120190670752472,0.3020813655337966,0.1325477319783945,0.06284419124211361,0.9665766005172409,0.17934442047841725,0.05685574034729797,0.2165779048489127,0.2839468219811316,0.04427717463516338,5
0.002766938591701149,0.7050720412643122,0.21804433147086794,0.2640925552142157,0.4833881215698243,0.6798427291549025,0.9743669710694131,0.21748702820764815,0.06823036892412734,0.4692304312839418,0.59368897242491,0.24970691862501065,3
0.0053746229256239906,0.4147949986668069,0.12631883220118512,0.2985536249671561,0.2727820065157205,0.043085353003894884,0.9730022708825361,0.1702264546547591,0.2392108558848911,0.41198794595344035,0.29492232304459853,0.20709640558807382,3
0.009587728626714219,0.32285073026963806,0.047661584642065324,0.20278243501065393,0.2009948773799865,0.11540067388809995,0.9858393032062241,0.22000885768996775,0.05116172263660989,0.06781207000281486,0.4499143460250383,0.643285135356994,3
0.0,0.8589896529763109,0.13994672434857497,0.2540582800636546,0.49547337955966125,0.6534740123109735,0.9302210617030041,0.08551701595259655,0.012065073445709997,0.19949661064180677,0.09021331718990482,0.01258360333220188,4
0.029401545828937746,0.3157916690386909,0.09682949788699952,0.17556989092913258,0.3291373549011465,0.09571478154011397,0.9669762875629044,0.18515449857568145,0.05224355255780757,0.36562326453935196,0.35079302209991753,0.18958739910076586,1
0.0063805127931603,0.6848919167033128,0.1615053375793627,0.28448990833628085,0.36018835069135813,0.6593798696144678,0.9701676967059393,0.14109442734780656,0.01589628165648451,0.3718339733123021,0.2970889845256823,0.08807932360221922,2
0.008221410168590335,0.5134913375582051,0.22090913114681532,0.20176213984807037,0.37702452564981415,0.32316465325934485,0.9623897919339043,0.19021434067758272,0.031161655473786624,0.31787631792012533,0.25864036377960564,0.05153791087032275,4
0.014350885926189452,0.24233315042211329,0.05371227142542412,0.3388439432944145,0.1431926456402664,0.09923450911234061,0.9825409758306439,0.1813197595011777,0.11007069132330875,0.5019337828588165,0.4944567380852842,0.18000377047677357,2
0.005688471436658364,0.4185080053906443,0.04652606701516154,0.18827187034633688,0.33625622605054656,0.1686304229713845,0.871244116607529,0.1633799585135281,0.009639050108949087,0.15283261282598595,0.042027095143000945,0.009675266759223965,4
0.017186023104043387,0.2810206025657845,0.06869971575853928,0.3972224269435881,0.1014604798130267,0.051602399542397634,0.9568120202024678,0.2351316401322624,0.04559774016034849,0.0779936963838391,0.3161129323948538,0.18577170608683724,2
0.023278076119746634,0.3865386165218482,0.21994989642048463,0.15631764423011868,0.4623029789701417,0.11824205734143925,0.9389227274250604,0.14283344740329904,0.042473402374465806,0.25833730052631926,0.2598867214970515,0.22759869933668556,2
0.014686856459467212,0.15951204341910172,0.08181258642878264,0.0811617206106719,0.15038244651816823,0.06299545782236984,0.983388420190918,0.18505897766152035,0.44003259429293146,0.5409838887666352,0.5298287825304819,0.4350143602791454,2
0.01778863277342026,0.2714612983104389,0.0244518516742204,0.20766026740816437,0.1385437128448472,0.10475627681065115,0.9414717931918304,0.2069382135666531,0.05142421798886957,0.12839967751038883,0.27849893365013184,0.2992751604930953,2
0.01107161431727401,0.29538130648542105,0.06869971575853928,0.602616341486051,0.18537480133183815,0.04123543739784368,0.9868416590600761,0.19705389121866712,0.11879165407080973,0.5951703072449676,0.4186700625172978,0.17240361262870538,5
0.036416443192954506,0.11832221163923798,0.12336070791953141,0.044404791905373844,0.028087733231223825,0.090762461850176,0.95755172823428,0.143617990155874,0.12835563634931457,0.3226788427274154,0.2585704147638195,0.160427204431664,1
0.020090451455108942,0.2470699384347539,0.14555742980535713,0.13527038135965094,0.13676360591258077,0.06924622746248785,0.9838757080820304,0.18805211265495583,0.13157890960368715,0.5796864199708157,0.5640396625842373,0.35139238451114596,1
0.009384317502272518,0.34816121870639816,0.03933986260489894,0.5606857448885874,0.23164649997448017,0.04958456256262607,0.9959927324475618,0.15807489000594163,0.13223259523003517,0.8234895866186347,0.5718751656585243,0.23939396247692035,1
0.008685289067558853,0.30504807557781205,0.09819211903928404,0.3849195700265535,0.1149432959034511,0.01304540082252549,0.9734556810817488,0.19254918358729348,0.14146145330143062,0.3997079831032315,0.45794897532643813,0.2925678230673168,4
0.02556194729237136,0.09763069154526463,0.02496745378437379,0.09195645876001954,0.04991375485056519,0.028591478145129252,0.9552672088933034,0.13786518889169222,0.013211114440988495,0.2476927518628543,0.08861158476106598,0.0187983799733781,2
0.07366011964321177,0.10686410173936017,0.069317527955159,0.031659495896600914,0.07351250733984359,0.029602280309203786,0.9539766565014901,0.21888390523348059,0.07242416689465975,0.25368813003239093,0.32845356434217826,0.2761671600990222,2
